"","task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block.x.x","accuracy","slider_start","choices","correct","standardized_response","num_attention_checks_correct","stim_tract","stim_tractT","block.x","P0_Q1.wealthy","P0_Q1.safe","P0_Q1.walkable","P0_Q1.traditional","P0_Q1.diverse","block_fixed","stim_tractT.x","block.y","P0_Q1.violence","P0_Q1.crime","P0_Q1.drug","P0_Q1.schools","P0_Q1.opportunities","stim_tractT.y","block.y.y","P0_Q1.movein","P0_Q1.moveout","P0_Q1.shopping","P0_Q1.walk","P0_Q1.park","P0_Q1.school","age","sex","gender","gender-self-describe","zipcode","surveyComments"
"21","sliderTrial","html-slider-response",74,805008,"0.0-74.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"528","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_1094","GA_1094",2,2,3,1,3,1,3,"GA_1094",2,1,1,1,2,1,"GA_1094",2,3,1,2,1,3,3,"44","female","woman","","98607",""
"22","sliderTrial","html-slider-response",75,806304,"0.0-75.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1295","[""SV_PolicingMSA/GA_1094/IMG_3_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_11_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_4_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_9_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_12_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_8_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_13_1094.jpg"",""SV_PolicingMSA/GA_1094/IMG_7_1094.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_1094","GA_1094",2,2,3,1,3,1,3,"GA_1094",2,1,1,1,2,1,"GA_1094",2,3,1,2,1,3,3,"44","female","woman","","98607",""
"23","sliderTrial","html-slider-response",89,917116,"0.0-89.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3138","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_1400","GA_1400",3,0,1,0,2,1,6,"GA_1400",3,3,3,3,1,1,"GA_1400",3,0,3,1,0,1,2,"44","female","woman","","98607",""
"24","sliderTrial","html-slider-response",90,917525,"0.0-90.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"407","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_1400","GA_1400",3,0,1,0,2,1,6,"GA_1400",3,3,3,3,1,1,"GA_1400",3,0,3,1,0,1,2,"44","female","woman","","98607",""
"25","sliderTrial","html-slider-response",91,917917,"0.0-91.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"391","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_1400","GA_1400",3,0,1,0,2,1,6,"GA_1400",3,3,3,3,1,1,"GA_1400",3,0,3,1,0,1,2,"44","female","woman","","98607",""
"26","sliderTrial","html-slider-response",92,918382,"0.0-92.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"464","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_1400","GA_1400",3,0,1,0,2,1,6,"GA_1400",3,3,3,3,1,1,"GA_1400",3,0,3,1,0,1,2,"44","female","woman","","98607",""
"27","sliderTrial","html-slider-response",93,919101,"0.0-93.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"718","[""SV_PolicingMSA/GA_1400/IMG_4_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_2_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_0_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_3_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_9_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_8_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_1_1400.jpg"",""SV_PolicingMSA/GA_1400/IMG_12_1400.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_1400","GA_1400",3,0,1,0,2,1,6,"GA_1400",3,3,3,3,1,1,"GA_1400",3,0,3,1,0,1,2,"44","female","woman","","98607",""
"28","sliderTrial","html-slider-response",106,958507,"0.0-106.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1522","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_1832","GA_1832",2,2,3,2,3,3,4,"GA_1832",2,2,2,2,2,2,"GA_1832",2,2,1,2,2,2,2,"44","female","woman","","98607",""
"29","sliderTrial","html-slider-response",107,959035,"0.0-107.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"527","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_1832","GA_1832",2,2,3,2,3,3,4,"GA_1832",2,2,2,2,2,2,"GA_1832",2,2,1,2,2,2,2,"44","female","woman","","98607",""
"30","sliderTrial","html-slider-response",108,959547,"0.0-108.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"511","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_1832","GA_1832",2,2,3,2,3,3,4,"GA_1832",2,2,2,2,2,2,"GA_1832",2,2,1,2,2,2,2,"44","female","woman","","98607",""
"31","sliderTrial","html-slider-response",109,960043,"0.0-109.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"495","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_1832","GA_1832",2,2,3,2,3,3,4,"GA_1832",2,2,2,2,2,2,"GA_1832",2,2,1,2,2,2,2,"44","female","woman","","98607",""
"32","sliderTrial","html-slider-response",110,960531,"0.0-110.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"487","[""SV_PolicingMSA/GA_1832/IMG_10_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_9_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_1_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_8_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_11_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_2_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_12_1832.jpg"",""SV_PolicingMSA/GA_1832/IMG_7_1832.jpg""]","4",NA,NA,NA,NA,NA,2,NA,4,"[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_1832","GA_1832",2,2,3,2,3,3,4,"GA_1832",2,2,2,2,2,2,"GA_1832",2,2,1,2,2,2,2,"44","female","woman","","98607",""
"33","sliderTrial","html-slider-response",123,1004789,"0.0-123.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5562","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","1",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]",NA,1,NA,"GA_2658","GA_2658",4,4,4,4,2,1,7,"GA_2658",4,1,1,1,3,3,"GA_2658",4,4,0,4,4,4,4,"44","female","woman","","98607",""
"34","sliderTrial","html-slider-response",124,1007394,"0.0-124.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2604","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","1",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png""]",NA,1,NA,"GA_2658","GA_2658",4,4,4,4,2,1,7,"GA_2658",4,1,1,1,3,3,"GA_2658",4,4,0,4,4,4,4,"44","female","woman","","98607",""
"35","sliderTrial","html-slider-response",125,1009594,"0.0-125.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2199","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_2658","GA_2658",4,4,4,4,2,1,7,"GA_2658",4,1,1,1,3,3,"GA_2658",4,4,0,4,4,4,4,"44","female","woman","","98607",""
"36","sliderTrial","html-slider-response",126,1010578,"0.0-126.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"983","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_2658","GA_2658",4,4,4,4,2,1,7,"GA_2658",4,1,1,1,3,3,"GA_2658",4,4,0,4,4,4,4,"44","female","woman","","98607",""
"37","sliderTrial","html-slider-response",127,1013475,"0.0-127.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2896","[""SV_PolicingMSA/GA_2658/IMG_13_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_1_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_12_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_5_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_7_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_0_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_14_2658.jpg"",""SV_PolicingMSA/GA_2658/IMG_3_2658.jpg""]","6",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_4_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_4_CommunitySafety_autoscaled.png""]",NA,2,NA,"GA_2658","GA_2658",4,4,4,4,2,1,7,"GA_2658",4,1,1,1,3,3,"GA_2658",4,4,0,4,4,4,4,"44","female","woman","","98607",""
"38","sliderTrial","html-slider-response",140,1053937,"0.0-140.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2824","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_2659","GA_2659",5,3,3,1,1,1,8,"GA_2659",5,0,0,0,2,3,"GA_2659",5,3,0,4,2,2,3,"44","female","woman","","98607",""
"39","sliderTrial","html-slider-response",141,1054577,"0.0-141.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"638","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_3_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_3_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_2659","GA_2659",5,3,3,1,1,1,8,"GA_2659",5,0,0,0,2,3,"GA_2659",5,3,0,4,2,2,3,"44","female","woman","","98607",""
"40","sliderTrial","html-slider-response",142,1055105,"0.0-142.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"527","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_2659","GA_2659",5,3,3,1,1,1,8,"GA_2659",5,0,0,0,2,3,"GA_2659",5,3,0,4,2,2,3,"44","female","woman","","98607",""
"41","sliderTrial","html-slider-response",143,1055641,"0.0-143.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"535","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]",NA,4,NA,"GA_2659","GA_2659",5,3,3,1,1,1,8,"GA_2659",5,0,0,0,2,3,"GA_2659",5,3,0,4,2,2,3,"44","female","woman","","98607",""
"42","sliderTrial","html-slider-response",144,1056352,"0.0-144.0",NA,"656776a7904ae00d6b91d1dd","6568a9527ea0b5e4d8b4ca24",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"710","[""SV_PolicingMSA/GA_2659/IMG_13_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_1_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_11_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_5_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_2_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_14_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_7_2659.jpg"",""SV_PolicingMSA/GA_2659/IMG_8_2659.jpg""]","4",NA,NA,NA,NA,NA,5,NA,4,"[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]",NA,4,NA,"GA_2659","GA_2659",5,3,3,1,1,1,8,"GA_2659",5,0,0,0,2,3,"GA_2659",5,3,0,4,2,2,3,"44","female","woman","","98607",""
